https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E6%96%B0%E7%96%86%E7%B3%BB%E5%88%97%E8%A2%AD%E5%87%BB%E6%A1%88,2015年新疆系列袭击案
https://zh.wikipedia.org/wiki/2017%E5%B9%B4%E5%BE%B7%E9%BB%91%E5%85%B0%E8%A2%AD%E5%87%BB,2017年德黑兰袭击
https://zh.wikipedia.org/wiki/%E8%8A%B1%E7%BE%8E%E7%94%B7%E8%BF%9E%E9%94%81%E6%81%90%E6%80%96%E4%BA%8B%E4%BB%B6,花美男连锁恐怖事件
https://zh.wikipedia.org/wiki/%E8%82%AF%E5%B0%BC%E4%BA%9A%E6%81%90%E6%80%96%E8%A2%AD%E5%87%BB,肯尼亚恐怖袭击
https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B9%8C%E4%BB%80%E5%8E%BF%E2%80%9C2%C2%B714%E2%80%9D%E6%9A%B4%E5%8A%9B%E6%81%90%E6%80%96%E8%A2%AD%E8%AD%A6%E4%BA%8B%E4%BB%B6,2014年乌什县“2·14”暴力恐怖袭警事件
https://zh.wikipedia.org/wiki/%E6%8B%89%E5%90%88%E5%B0%94%E8%AD%A6%E5%AF%9F%E5%9F%B9%E8%AE%AD%E4%B8%AD%E5%BF%83%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,拉合尔警察培训中心袭击事件
https://zh.wikipedia.org/wiki/2011%E5%B9%B4%E6%96%B0%E7%96%86%E6%9A%B4%E5%8A%9B%E6%81%90%E6%80%96%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2011年新疆暴力恐怖袭击事件
https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E6%96%B0%E7%96%86%E6%9A%B4%E5%8A%9B%E6%81%90%E6%80%96%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2013年新疆暴力恐怖袭击事件
https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E7%9C%9F%E7%BA%B3%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA%E8%A2%AD%E5%87%BB%E6%A1%88,2014年真纳国际机场袭击案
https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E5%B7%B4%E5%9F%BA%E6%96%AF%E5%9D%A6%E7%99%BB%E5%B1%B1%E6%81%90%E6%80%96%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2013年巴基斯坦登山恐怖袭击事件
https://zh.wikipedia.org/wiki/%E6%96%B0%E7%96%86%E5%B7%B4%E6%A5%9A%E5%8E%BF%E6%81%90%E6%80%96%E4%BA%8B%E4%BB%B6,新疆巴楚县恐怖事件
https://zh.wikipedia.org/wiki/2016%E5%B9%B47%E6%9C%88%E6%B2%99%E7%89%B9%E6%81%90%E6%80%96%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2016年7月沙特恐怖袭击事件
https://zh.wikipedia.org/wiki/2017%E5%B9%B4%E4%BC%8A%E6%96%AF%E5%9D%A6%E5%B8%83%E5%B0%94%E5%A4%9C%E6%80%BB%E4%BC%9A%E8%A2%AD%E5%87%BB,2017年伊斯坦布尔夜总会袭击
https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E8%8E%8E%E8%BD%A6%E5%8E%BF%E6%9A%B4%E6%81%90%E8%A2%AD%E5%87%BB%E6%A1%88,2014年莎车县暴恐袭击案
https://zh.wikipedia.org/wiki/%E8%81%96%E5%BA%B7%E5%9D%A6-%E6%B3%95%E6%8B%89%E7%B6%AD%E8%80%B6%E6%81%90%E6%80%96%E6%94%BB%E6%93%8A%E4%BA%8B%E4%BB%B6,聖康坦-法拉維耶恐怖攻擊事件
https://zh.wikipedia.org/wiki/2016%E5%B9%B48%E6%9C%88%E4%BA%9A%E4%B8%81%E7%82%B8%E5%BC%B9%E8%A2%AD%E5%87%BB,2016年8月亚丁炸弹袭击
https://zh.wikipedia.org/wiki/5%C2%B76%E5%B9%BF%E5%B7%9E%E7%81%AB%E8%BD%A6%E7%AB%99%E6%9A%B4%E5%8A%9B%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,5·6广州火车站暴力袭击事件
https://zh.wikipedia.org/wiki/2008%E5%B9%B4%E5%96%80%E4%BB%80%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2008年喀什袭击事件
https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E5%B0%BC%E6%96%AF%E8%A5%B2%E6%93%8A%E4%BA%8B%E4%BB%B6,2016年尼斯襲擊事件
https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E9%BD%8B%E6%9C%88%E6%81%90%E6%80%96%E6%94%BB%E6%93%8A,2015年齋月恐怖攻擊
https://zh.wikipedia.org/wiki/2016%E5%B9%B48%E6%9C%88%E5%A5%8E%E8%BE%BE%E8%A2%AD%E5%87%BB,2016年8月奎达袭击
https://zh.wikipedia.org/wiki/2010%E5%B9%B4%E4%B8%9C%E7%AA%81%E9%87%8D%E5%A4%A7%E6%81%90%E6%80%96%E7%BB%84%E7%BB%87%E6%A1%88,2010年东突重大恐怖组织案
https://zh.wikipedia.org/wiki/2002%E5%B9%B4%E5%B7%B4%E5%8E%98%E5%B3%B6%E7%88%86%E7%82%B8%E6%A1%88,2002年巴厘島爆炸案
https://zh.wikipedia.org/wiki/2006%E5%B9%B4%E8%B7%A8%E5%A4%A7%E8%A5%BF%E6%B4%8B%E8%88%AA%E6%A9%9F%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A%E9%99%B0%E8%AC%80,2006年跨大西洋航機恐怖襲擊陰謀
https://zh.wikipedia.org/wiki/2017%E5%B9%B4%E8%A5%BF%E5%A5%88%E6%B8%85%E7%9C%9F%E5%AF%BA%E8%A2%AD%E5%87%BB,2017年西奈清真寺袭击
https://zh.wikipedia.org/wiki/2016%E5%B9%B41%E6%9C%88%E4%BC%8A%E6%8B%89%E5%85%8B%E9%80%A3%E7%92%B0%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A,2016年1月伊拉克連環恐怖襲擊
https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E6%B8%A5%E5%A4%AA%E8%8F%AF%E9%80%A3%E7%92%B0%E6%A7%8D%E6%93%8A%E6%A1%88,2014年渥太華連環槍擊案
https://zh.wikipedia.org/wiki/2014%E5%B9%B411%E6%9C%8828%E6%97%A5%E8%8E%8E%E8%BD%A6%E5%8E%BF%E6%9A%B4%E6%81%90%E8%A2%AD%E5%87%BB%E6%A1%88,2014年11月28日莎车县暴恐袭击案
https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E5%8F%B6%E5%9F%8E%E5%8E%BF%E5%85%AC%E5%AE%89%E5%B1%80%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2014年叶城县公安局袭击事件
https://zh.wikipedia.org/wiki/%E7%BE%8E%E5%9B%BD%E5%9B%BD%E5%AE%B6%E6%81%90%E6%80%96%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6%E5%A7%94%E5%91%98%E4%BC%9A,美国国家恐怖袭击事件委员会
https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E5%96%80%E4%BB%80%E5%9C%B0%E5%8C%BA%E2%80%9C8%C2%B720%E2%80%9D%E6%9A%B4%E5%8A%9B%E6%81%90%E6%80%96%E5%9B%A2%E4%BC%99%E6%A1%88,2013年喀什地区“8·20”暴力恐怖团伙案
https://zh.wikipedia.org/wiki/%E5%B7%B4%E9%BB%8E%E8%A5%B2%E6%93%8A%E6%A1%88,巴黎襲擊案
https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B9%8C%E9%87%8C%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2016年乌里袭击事件
https://zh.wikipedia.org/wiki/2018%E5%B9%B4%E9%BB%98%E6%96%AF%E4%B8%9C%E5%92%8C%E6%9C%AC%E5%8A%AA%E7%88%86%E7%82%B8,2018年默斯东和本努爆炸
