GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,GlobalEventID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1034759783,20210319,202103,2021,2021.2164,GOV,PRESIDENT,,,,,,GOV,,,BRA,BRAZIL,BRA,,,,,,,,0,841,84,8,2,7,1,1,1,-2.972972973,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,2.02203E+13,https://www.tellerreport.com/news/2022-03-19-brazil--a-judge-orders-the-blocking-of-telegram-messaging--a-blow-for-bolsonaro.BkH4KFXQM9.html
1034759784,20210319,202103,2021,2021.2164,GOV,PRESIDENT,,,,,,GOV,,,BRA,BRAZIL,BRA,,,,,,,,0,100,100,10,3,-5,2,1,2,-2.972972973,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,2.02203E+13,https://www.tellerreport.com/news/2022-03-19-brazil--a-judge-orders-the-blocking-of-telegram-messaging--a-blow-for-bolsonaro.BkH4KFXQM9.html
1034759785,20210319,202103,2021,2021.2164,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,0,15,15,1,1,0,2,1,2,-4.673807205,1,Nigeria,NI,NI,,10,8,NI,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,2.02203E+13,https://www.msn.com/en-us/news/crime/documents-linking-hushpuppi-to-fresh-money-laundering-charges-are-fabricated/ar-AAVg0UU
1034759786,20210319,202103,2021,2021.2164,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,0,15,15,1,1,0,2,1,2,-4.673807205,1,Nigeria,NI,NI,,10,8,NI,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,2.02203E+13,https://www.msn.com/en-us/news/crime/documents-linking-hushpuppi-to-fresh-money-laundering-charges-are-fabricated/ar-AAVg0UU
1034759787,20210319,202103,2021,2021.2164,RUS,RUSSIA,RUS,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,0,1711,171,17,4,-9.2,10,1,10,-5.576679341,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,2.02203E+13,https://news.yahoo.com/russias-economy-already-lost-860-094500482.html
1034759788,20210319,202103,2021,2021.2164,SAU,SAUDI ARABIA,SAU,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,0,331,33,3,1,5.2,1,1,1,-7.515923567,1,Saudi Arabia,SA,SA,,25,45,SA,1,United Arab Emirates,AE,AE,,24,54,AE,1,United Arab Emirates,AE,AE,,24,54,AE,2.02203E+13,https://www.aljazeera.com/news/2022/3/19/overshadowed-by-ukraine-war-yemen-on-brink-as-pledges-fall-short
1034759789,20210319,202103,2021,2021.2164,SAU,SAUDI ARABIA,SAU,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,0,71,71,7,2,7.4,1,1,1,-7.515923567,1,Saudi Arabia,SA,SA,,25,45,SA,1,United Arab Emirates,AE,AE,,24,54,AE,1,United Arab Emirates,AE,AE,,24,54,AE,2.02203E+13,https://www.aljazeera.com/news/2022/3/19/overshadowed-by-ukraine-war-yemen-on-brink-as-pledges-fall-short
1034759790,20210319,202103,2021,2021.2164,USA,THE US,USA,,,,,,,,,,,,,,,,,,0,15,15,1,1,0,6,1,6,-4.673807205,1,Malta,MT,MT,,35.916667,14.433333,MT,0,,,,,,,,1,Malta,MT,MT,,35.916667,14.433333,MT,2.02203E+13,https://www.msn.com/en-us/news/crime/documents-linking-hushpuppi-to-fresh-money-laundering-charges-are-fabricated/ar-AAVg0UU
1034759791,20220217,202202,2022,2022.1288,,,,,,,,,,,BRAGOV,BRAZILIAN,BRA,,,,,GOV,,,0,57,57,5,1,8,3,1,3,-7.575757576,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,2.02203E+13,https://www.dw.com/en/brazil-telegram-messaging-app-blocked-by-top-court/a-61183805
1034759792,20220217,202202,2022,2022.1288,,,,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,42,42,4,1,1.9,1,1,1,-6.8,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,2.02203E+13,https://english.aawsat.com/home/article/3540611/israeli-intelligence-arrests-hamas-cell-jerusalem
